# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
sigma_w_HARPS      	 	 1.1444743075 	 	 0.1921385117 	 	 0.1055133369
GP_sigma_HARPS     	 	 1.8484680728 	 	 1.8540040163 	 	 0.7615670049
GP_sigma_ESPRESSO  	 	 3.4251655730 	 	 3.8629747912 	 	 1.5393898757
GP_rho_HARPS_ESPRESSO 	 	 21.1192064620 	 	 22.8110396539 	 	 10.1812273323
q1_TESS3_TESS4_TESS5_TESS30_TESS32 	 	 0.5842148655 	 	 0.1403590480 	 	 0.1351684132
q2_TESS3_TESS4_TESS5_TESS30_TESS32 	 	 0.1256215668 	 	 0.1005380268 	 	 0.0763531834
p_p1_TESS3_TESS4_TESS5_TESS30_TESS32 	 	 0.0294874860 	 	 0.0006574919 	 	 0.0006651660
p_p2_TESS3_TESS4_TESS5_TESS30_TESS32 	 	 0.0570746555 	 	 0.0006431563 	 	 0.0005735796
p_p3_TESS3_TESS4_TESS5_TESS30_TESS32 	 	 0.0518077888 	 	 0.0005652669 	 	 0.0005758415
mflux_TESS3        	 	 0.0006533616 	 	 0.0024020035 	 	 0.0016974773
sigma_w_TESS3      	 	 1.7876577055 	 	 11.7901654467 	 	 1.5221764712
GP_sigma_TESS3     	 	 0.0019999276 	 	 0.0019081367 	 	 0.0007680251
GP_rho_TESS3       	 	 44.7556326241 	 	 28.3716102999 	 	 17.3715936421
mflux_TESS4        	 	 0.0000272140 	 	 0.0002748112 	 	 0.0002677137
sigma_w_TESS4      	 	 2.7692512120 	 	 21.0032486601 	 	 2.4609511929
GP_sigma_TESS4     	 	 0.0010456001 	 	 0.0000767781 	 	 0.0000342536
GP_rho_TESS4       	 	 0.7574122443 	 	 0.0950197329 	 	 0.0821884227
mflux_TESS5        	 	 -0.0001834389 	 	 0.0012102691 	 	 0.0013391594
sigma_w_TESS5      	 	 2.8782866464 	 	 21.3918069480 	 	 2.5637785235
GP_sigma_TESS5     	 	 0.0015158443 	 	 0.0019143458 	 	 0.0004128268
GP_rho_TESS5       	 	 11.6618862118 	 	 9.6791157993 	 	 3.3978662095
mflux_TESS30       	 	 0.0000227784 	 	 0.0004327932 	 	 0.0004020205
sigma_w_TESS30     	 	 2.9848741823 	 	 24.1089159739 	 	 2.6675318592
GP_sigma_TESS30    	 	 0.0011284675 	 	 0.0002673447 	 	 0.0000985340
GP_rho_TESS30      	 	 1.5558665526 	 	 0.3676495626 	 	 0.2364626020
mflux_TESS32       	 	 -0.0003282825 	 	 0.0012727835 	 	 0.0020596821
sigma_w_TESS32     	 	 3.4647424229 	 	 29.6635722065 	 	 3.1390106919
GP_sigma_TESS32    	 	 0.0016723555 	 	 0.0032180578 	 	 0.0005478597
GP_rho_TESS32      	 	 11.5380697775 	 	 13.4906503065 	 	 4.0874454285
mflux_NRS1         	 	 -0.0000548878 	 	 0.0000093919 	 	 0.0000093983
sigma_w_NRS1       	 	 240.0515170025 	 	 4.6701529479 	 	 4.4978176523
q1_NRS1            	 	 0.0609713225 	 	 0.0191196242 	 	 0.0171804501
q2_NRS1            	 	 0.1939960744 	 	 0.1550858891 	 	 0.1107870883
p_p1_NRS1          	 	 0.0320476888 	 	 0.0002460219 	 	 0.0002421640
p_p2_NRS1          	 	 0.1469834080 	 	 0.1011452357 	 	 0.0977389407
p_p3_NRS1          	 	 0.0540360783 	 	 0.0001527445 	 	 0.0001523642
theta0_NRS1        	 	 -0.0001408770 	 	 0.0000068028 	 	 0.0000067545
mflux_NRS2         	 	 -0.0002418270 	 	 0.0000171129 	 	 0.0000171611
sigma_w_NRS2       	 	 474.1736248934 	 	 8.0675289033 	 	 8.0124803816
q1_NRS2            	 	 0.0231817274 	 	 0.0135833048 	 	 0.0088560118
q2_NRS2            	 	 0.5607984581 	 	 0.2749846021 	 	 0.2711662207
p_p1_NRS2          	 	 0.0314333637 	 	 0.0004467839 	 	 0.0004515210
p_p2_NRS2          	 	 0.1441054713 	 	 0.1023061463 	 	 0.0974374786
p_p3_NRS2          	 	 0.0539045206 	 	 0.0002554172 	 	 0.0002609208
theta0_NRS2        	 	 0.0000433536 	 	 0.0000125877 	 	 0.0000126348
